"user","timestamp","x","y","z","class"
"24c9","2000-01-01 12:02:41",1.3120226,9.200917,2.834735,"train"
"24c9","2000-01-01 12:02:41",1.3623008,9.227253,2.858677,"train"
"24c9","2000-01-01 12:02:41",1.3862427,9.234436,2.885013,"train"
"24c9","2000-01-01 12:02:41",1.3958195,9.224859,2.8682537,"train"
"24c9","2000-01-01 12:02:41",1.400608,9.188946,2.858677,"train"
"24c9","2000-01-01 12:02:41",1.4317327,9.212888,2.8538885,"train"
"24c9","2000-01-01 12:02:41",1.4628572,9.217676,2.8514943,"train"
"24c9","2000-01-01 12:02:42",1.448492,9.188946,2.8443117,"train"
"24c9","2000-01-01 12:02:42",1.4652514,9.184157,2.7964275,"train"
"24c9","2000-01-01 12:02:42",1.4628572,9.186552,2.789245,"train"
"24c9","2000-01-01 12:02:42",1.472434,9.179369,2.779668,"train"
"24c9","2000-01-01 12:02:42",1.4772224,9.153033,2.7868507,"train"
"24c9","2000-01-01 12:02:42",1.4820108,9.165004,2.80361,"train"
"24c9","2000-01-01 12:02:42",1.4508862,9.193734,2.80361,"train"
"24c9","2000-01-01 12:02:42",1.4460979,9.205706,2.834735,"train"
"24c9","2000-01-01 12:02:42",1.4700398,9.217676,2.8275523,"train"
"24c9","2000-01-01 12:02:42",1.460463,9.248801,2.837129,"train"
"24c9","2000-01-01 12:02:42",1.4437037,9.255983,2.8395233,"train"
"24c9","2000-01-01 12:02:42",1.4460979,9.241618,2.8538885,"train"
"24c9","2000-01-01 12:02:42",1.448492,9.241618,2.885013,"train"
"24c9","2000-01-01 12:02:42",1.4437037,9.224859,2.8921957,"train"
"24c9","2000-01-01 12:02:42",1.4221559,9.220071,2.89459,"train"
"24c9","2000-01-01 12:02:43",1.4269443,9.244013,2.8658595,"train"
"24c9","2000-01-01 12:02:43",1.388637,9.23683,2.861071,"train"
"24c9","2000-01-01 12:02:43",1.3718776,9.208099,2.8514943,"train"
"24c9","2000-01-01 12:02:43",1.3742718,9.224859,2.846706,"train"
"24c9","2000-01-01 12:02:43",1.3742718,9.263166,2.8491,"train"
"24c9","2000-01-01 12:02:43",1.3790601,9.284714,2.8658595,"train"
"24c9","2000-01-01 12:02:43",1.376666,9.260772,2.8634653,"train"
"24c9","2000-01-01 12:02:43",1.3958195,9.289502,2.8491,"train"
"24c9","2000-01-01 12:02:43",1.4053963,9.284714,2.8562827,"train"
"24c9","2000-01-01 12:02:43",1.3742718,9.267955,2.8562827,"train"
"24c9","2000-01-01 12:02:43",1.3599066,9.244013,2.846706,"train"
"24c9","2000-01-01 12:02:43",1.3551182,9.248801,2.8634653,"train"
"24c9","2000-01-01 12:02:43",1.352724,9.272743,2.8634653,"train"
"24c9","2000-01-01 12:02:43",1.3623008,9.208099,2.858677,"train"
"24c9","2000-01-01 12:02:43",1.340753,9.198523,2.8299465,"train"
"24c9","2000-01-01 12:02:44",1.3599066,9.234436,2.815581,"train"
"24c9","2000-01-01 12:02:44",1.3311762,9.26556,2.7964275,"train"
"24c9","2000-01-01 12:02:44",1.292869,9.26556,2.7964275,"train"
"24c9","2000-01-01 12:02:44",1.3144168,9.224859,2.80361,"train"
"24c9","2000-01-01 12:02:44",1.3120226,9.241618,2.7844565,"train"
"24c9","2000-01-01 12:02:44",1.2904748,9.291897,2.7964275,"train"
"24c9","2000-01-01 12:02:44",1.2880806,9.267955,2.8443117,"train"
"24c9","2000-01-01 12:02:44",1.3072342,9.241618,2.8419175,"train"
"24c9","2000-01-01 12:02:44",1.328782,9.287108,2.8443117,"train"
"24c9","2000-01-01 12:02:44",1.3503298,9.3182335,2.885013,"train"
"24c9","2000-01-01 12:02:44",1.352724,9.31105,2.9041667,"train"
"24c9","2000-01-01 12:02:44",1.3670892,9.294291,2.8898015,"train"
"24c9","2000-01-01 12:02:44",1.3718776,9.320627,2.861071,"train"
"24c9","2000-01-01 12:02:44",1.3838485,9.323022,2.8419175,"train"
"24c9","2000-01-01 12:02:44",1.3718776,9.28232,2.822764,"train"
"24c9","2000-01-01 12:02:45",1.3479356,9.251195,2.813187,"train"
"24c9","2000-01-01 12:02:45",1.3503298,9.275137,2.815581,"train"
"24c9","2000-01-01 12:02:45",1.3575124,9.275137,2.8107927,"train"
"24c9","2000-01-01 12:02:45",1.3790601,9.241618,2.8179753,"train"
"24c9","2000-01-01 12:02:45",1.3982137,9.212888,2.801216,"train"
"24c9","2000-01-01 12:02:45",1.3838485,9.203311,2.825158,"train"
"24c9","2000-01-01 12:02:45",1.4030021,9.200917,2.8514943,"train"
"24c9","2000-01-01 12:02:45",1.4413095,9.203311,2.885013,"train"
"24c9","2000-01-01 12:02:45",1.4460979,9.174581,2.920926,"train"
"24c9","2000-01-01 12:02:45",1.4580688,9.205706,2.870648,"train"
"24c9","2000-01-01 12:02:45",1.4508862,9.210494,2.8538885,"train"
"24c9","2000-01-01 12:02:45",1.4700398,9.224859,2.8634653,"train"
"24c9","2000-01-01 12:02:45",1.4652514,9.220071,2.846706,"train"
"24c9","2000-01-01 12:02:45",1.460463,9.241618,2.8323407,"train"
"24c9","2000-01-01 12:02:45",1.472434,9.260772,2.8682537,"train"
"24c9","2000-01-01 12:02:46",1.4652514,9.229648,2.8538885,"train"
"24c9","2000-01-01 12:02:46",1.4413095,9.203311,2.8778305,"train"
"24c9","2000-01-01 12:02:46",1.4317327,9.174581,2.89459,"train"
"24c9","2000-01-01 12:02:46",1.4030021,9.212888,2.885013,"train"
"24c9","2000-01-01 12:02:46",1.3790601,9.19134,2.896984,"train"
"24c9","2000-01-01 12:02:46",1.3838485,9.167398,2.89459,"train"
"24c9","2000-01-01 12:02:46",1.376666,9.150639,2.8874073,"train"
"24c9","2000-01-01 12:02:46",1.3479356,9.188946,2.896984,"train"
"24c9","2000-01-01 12:02:46",1.340753,9.196129,2.8898015,"train"
"24c9","2000-01-01 12:02:46",1.3120226,9.184157,2.9017725,"train"
"24c9","2000-01-01 12:02:46",1.3311762,9.19134,2.873042,"train"
"24c9","2000-01-01 12:02:46",1.30484,9.210494,2.8443117,"train"
"24c9","2000-01-01 12:02:46",1.3239936,9.205706,2.8562827,"train"
"24c9","2000-01-01 12:02:46",1.3359646,9.188946,2.846706,"train"
"24c9","2000-01-01 12:02:46",1.3359646,9.174581,2.8538885,"train"
"24c9","2000-01-01 12:02:47",1.3072342,9.220071,2.834735,"train"
"24c9","2000-01-01 12:02:47",1.3239936,9.227253,2.8514943,"train"
"24c9","2000-01-01 12:02:47",1.3455414,9.217676,2.8658595,"train"
"24c9","2000-01-01 12:02:47",1.352724,9.232041,2.870648,"train"
"24c9","2000-01-01 12:02:47",1.3479356,9.263166,2.885013,"train"
"24c9","2000-01-01 12:02:47",1.352724,9.289502,2.8921957,"train"
"24c9","2000-01-01 12:02:47",1.3359646,9.28232,2.9137435,"train"
"24c9","2000-01-01 12:02:47",1.3359646,9.232041,2.8993783,"train"
"24c9","2000-01-01 12:02:47",1.328782,9.241618,2.8993783,"train"
"24c9","2000-01-01 12:02:47",1.2976574,9.275137,2.885013,"train"
"24c9","2000-01-01 12:02:47",1.2976574,9.251195,2.861071,"train"
"24c9","2000-01-01 12:02:47",1.2785037,9.241618,2.8754363,"train"
"24c9","2000-01-01 12:02:47",1.2952632,9.239224,2.834735,"train"
"24c9","2000-01-01 12:02:47",1.2976574,9.244013,2.837129,"train"
"24c9","2000-01-01 12:02:47",1.292869,9.23683,2.8299465,"train"
"24c9","2000-01-01 12:02:48",1.2808979,9.198523,2.8443117,"train"
"24c9","2000-01-01 12:02:48",1.2976574,9.181764,2.846706,"train"
"24c9","2000-01-01 12:02:48",1.3192052,9.188946,2.8443117,"train"
"24c9","2000-01-01 12:02:48",1.3335704,9.198523,2.8538885,"train"
"24c9","2000-01-01 12:02:48",1.3455414,9.184157,2.8491,"train"
"24c9","2000-01-01 12:02:48",1.3575124,9.196129,2.8514943,"train"
"24c9","2000-01-01 12:02:48",1.3599066,9.210494,2.8538885,"train"
"24c9","2000-01-01 12:02:48",1.3551182,9.205706,2.858677,"train"
"24c9","2000-01-01 12:02:48",1.3838485,9.174581,2.8634653,"train"
"24c9","2000-01-01 12:02:48",1.3958195,9.165004,2.8538885,"train"
"24c9","2000-01-01 12:02:48",1.3838485,9.153033,2.8323407,"train"
"24c9","2000-01-01 12:02:48",1.376666,9.16261,2.8203697,"train"
"24c9","2000-01-01 12:02:48",1.4077905,9.155427,2.837129,"train"
"24c9","2000-01-01 12:02:48",1.3862427,9.100361,2.8443117,"train"
"24c9","2000-01-01 12:02:48",1.3910311,9.131485,2.8419175,"train"
"24c9","2000-01-01 12:02:49",1.4341269,9.150639,2.8754363,"train"
"24c9","2000-01-01 12:02:49",1.4580688,9.196129,2.885013,"train"
"24c9","2000-01-01 12:02:49",1.4652514,9.198523,2.89459,"train"
"24c9","2000-01-01 12:02:49",1.4772224,9.196129,2.9233203,"train"
"24c9","2000-01-01 12:02:49",1.508347,9.181764,2.956839,"train"
"24c9","2000-01-01 12:02:49",1.5442601,9.205706,2.966416,"train"
"24c9","2000-01-01 12:02:49",1.5586253,9.188946,2.9831753,"train"
"24c9","2000-01-01 12:02:49",1.5562311,9.165004,2.96881,"train"
"24c9","2000-01-01 12:02:49",1.6208745,9.172187,2.980781,"train"
"24c9","2000-01-01 12:02:49",1.6160861,9.160215,2.9783869,"train"
"24c9","2000-01-01 12:02:49",1.6136919,9.157822,2.9640217,"train"
"24c9","2000-01-01 12:02:49",1.5825673,9.131485,2.944868,"train"
"24c9","2000-01-01 12:02:49",1.5562311,9.13388,2.9137435,"train"
"24c9","2000-01-01 12:02:49",1.5442601,9.150639,2.8682537,"train"
"24c9","2000-01-01 12:02:49",1.5059528,9.148245,2.8754363,"train"
"24c9","2000-01-01 12:02:50",1.4676456,9.153033,2.815581,"train"
"24c9","2000-01-01 12:02:50",1.436521,9.188946,2.7868507,"train"
"24c9","2000-01-01 12:02:50",1.3910311,9.208099,2.80361,"train"
"24c9","2000-01-01 12:02:50",1.3670892,9.222465,2.834735,"train"
"24c9","2000-01-01 12:02:50",1.3503298,9.196129,2.873042,"train"
"24c9","2000-01-01 12:02:50",1.3479356,9.232041,2.9041667,"train"
"24c9","2000-01-01 12:02:50",1.3623008,9.224859,2.942474,"train"
"24c9","2000-01-01 12:02:50",1.3958195,9.248801,2.966416,"train"
"24c9","2000-01-01 12:02:50",1.400608,9.205706,3.0023289,"train"
"24c9","2000-01-01 12:02:50",1.4101849,9.19134,2.9999347,"train"
"24c9","2000-01-01 12:02:50",1.4556746,9.215282,3.0214825,"train"
"24c9","2000-01-01 12:02:50",1.484405,9.232041,3.004723,"train"
"24c9","2000-01-01 12:02:50",1.532289,9.229648,3.0119057,"train"
"24c9","2000-01-01 12:02:50",1.5562311,9.241618,2.9759927,"train"
"24c9","2000-01-01 12:02:50",1.5610195,9.25359,2.9592333,"train"
"24c9","2000-01-01 12:02:51",1.5610195,9.255983,2.9400797,"train"
"24c9","2000-01-01 12:02:51",1.5562311,9.267955,2.9113493,"train"
"24c9","2000-01-01 12:02:51",1.5346833,9.258378,2.8682537,"train"
"24c9","2000-01-01 12:02:51",1.5131354,9.205706,2.8514943,"train"
"24c9","2000-01-01 12:02:51",1.4652514,9.193734,2.8060043,"train"
"24c9","2000-01-01 12:02:51",1.4101849,9.193734,2.791639,"train"
"24c9","2000-01-01 12:02:51",1.3623008,9.150639,2.7629087,"train"
"24c9","2000-01-01 12:02:51",1.352724,9.176975,2.8060043,"train"
"24c9","2000-01-01 12:02:51",1.3120226,9.176975,2.8203697,"train"
"24c9","2000-01-01 12:02:51",1.2976574,9.174581,2.846706,"train"
"24c9","2000-01-01 12:02:51",1.3024458,9.169792,2.8299465,"train"
"24c9","2000-01-01 12:02:51",1.292869,9.19134,2.861071,"train"
"24c9","2000-01-01 12:02:51",1.271321,9.239224,2.8921957,"train"
"24c9","2000-01-01 12:02:51",1.2689269,9.272743,2.906561,"train"
"24c9","2000-01-01 12:02:51",1.2449849,9.272743,2.8993783,"train"
"24c9","2000-01-01 12:02:52",1.2138603,9.294291,2.9041667,"train"
"24c9","2000-01-01 12:02:52",1.2330139,9.272743,2.9113493,"train"
"24c9","2000-01-01 12:02:52",1.2425907,9.272743,2.9376855,"train"
"24c9","2000-01-01 12:02:52",1.2497733,9.260772,2.9376855,"train"
"24c9","2000-01-01 12:02:52",1.2497733,9.260772,2.9759927,"train"
"24c9","2000-01-01 12:02:52",1.2425907,9.279925,2.96881,"train"
"24c9","2000-01-01 12:02:52",1.2641385,9.248801,2.932897,"train"
"24c9","2000-01-01 12:02:52",1.2617443,9.224859,2.9281087,"train"
"24c9","2000-01-01 12:02:52",1.2641385,9.174581,2.906561,"train"
"24c9","2000-01-01 12:02:52",1.2425907,9.169792,2.8802247,"train"
"24c9","2000-01-01 12:02:52",1.2449849,9.148245,2.8538885,"train"
"24c9","2000-01-01 12:02:52",1.2497733,9.155427,2.8514943,"train"
"24c9","2000-01-01 12:02:52",1.2593501,9.184157,2.822764,"train"
"24c9","2000-01-01 12:02:52",1.2641385,9.215282,2.8299465,"train"
"24c9","2000-01-01 12:02:52",1.271321,9.270349,2.8299465,"train"
"24c9","2000-01-01 12:02:53",1.2641385,9.277532,2.8491,"train"
"24c9","2000-01-01 12:02:53",1.2880806,9.337387,2.834735,"train"
"24c9","2000-01-01 12:02:53",1.283292,9.368511,2.8083985,"train"
"24c9","2000-01-01 12:02:53",1.2880806,9.399636,2.8083985,"train"
"24c9","2000-01-01 12:02:53",1.2880806,9.40203,2.8203697,"train"
"24c9","2000-01-01 12:02:53",1.3024458,9.394848,2.822764,"train"
"24c9","2000-01-01 12:02:53",1.2761095,9.363723,2.825158,"train"
"24c9","2000-01-01 12:02:53",1.2785037,9.344569,2.837129,"train"
"24c9","2000-01-01 12:02:53",1.3144168,9.294291,2.8491,"train"
"24c9","2000-01-01 12:02:53",1.3024458,9.279925,2.882619,"train"
"24c9","2000-01-01 12:02:53",1.328782,9.234436,2.896984,"train"
"24c9","2000-01-01 12:02:53",1.3072342,9.210494,2.918532,"train"
"24c9","2000-01-01 12:02:53",1.3024458,9.212888,2.908955,"train"
"24c9","2000-01-01 12:02:53",1.3072342,9.234436,2.918532,"train"
"24c9","2000-01-01 12:02:53",1.2401965,9.284714,2.9137435,"train"
"24c9","2000-01-01 12:02:54",1.2545617,9.31105,2.9137435,"train"
"24c9","2000-01-01 12:02:54",1.1947067,9.272743,2.89459,"train"
"24c9","2000-01-01 12:02:54",1.1372458,9.277532,2.8754363,"train"
"24c9","2000-01-01 12:02:54",1.2114661,9.157822,2.8299465,"train"
"24c9","2000-01-01 12:02:54",1.2401965,9.184157,2.8443117,"train"
"24c9","2000-01-01 12:02:54",1.4389153,9.220071,2.8060043,"train"
"24c9","2000-01-01 12:02:54",1.6687586,9.349358,2.7581203,"train"
"24c9","2000-01-01 12:02:54",1.7501614,9.509769,2.7868507,"train"
"24c9","2000-01-01 12:02:54",1.8004397,9.581595,2.8538885,"train"
"24c9","2000-01-01 12:02:54",1.7717092,9.605537,2.870648,"train"
"24c9","2000-01-01 12:02:54",1.6903064,9.583989,2.8754363,"train"
"24c9","2000-01-01 12:02:54",1.5753847,9.531317,2.8754363,"train"
"24c9","2000-01-01 12:02:54",1.42455,9.43076,2.8898015,"train"
"24c9","2000-01-01 12:02:54",1.3383588,9.246407,2.8898015,"train"
"24c9","2000-01-01 12:02:54",1.2138603,9.114726,2.8778305,"train"
"24c9","2000-01-01 12:02:55",1.127669,9.035717,2.885013,"train"
"24c9","2000-01-01 12:02:55",1.0726024,9.021352,2.930503,"train"
"24c9","2000-01-01 12:02:55",0.9792285,8.99741,2.980781,"train"
"24c9","2000-01-01 12:02:55",0.94331545,8.966286,2.992752,"train"
"24c9","2000-01-01 12:02:55",0.92176765,8.9758625,2.9783869,"train"
"24c9","2000-01-01 12:02:55",0.93613285,8.9758625,3.0190883,"train"
"24c9","2000-01-01 12:02:55",0.9696517,8.995016,3.0621839,"train"
"24c9","2000-01-01 12:02:55",0.9935937,9.006987,3.095703,"train"
"24c9","2000-01-01 12:02:55",1.0031705,9.030929,3.110068,"train"
"24c9","2000-01-01 12:02:55",0.9888053,9.057265,3.1196449,"train"
"24c9","2000-01-01 12:02:55",0.9576807,9.114726,3.122039,"train"
"24c9","2000-01-01 12:02:55",0.9504981,9.13388,3.0813377,"train"
"24c9","2000-01-01 12:02:55",0.92895025,9.167398,3.004723,"train"
"24c9","2000-01-01 12:02:55",0.92895025,9.200917,2.9400797,"train"
"24c9","2000-01-01 12:02:55",0.94810385,9.232041,2.873042,"train"
"24c9","2000-01-01 12:02:56",1.043872,9.25359,2.7509377,"train"
"24c9","2000-01-01 12:02:56",1.1851299,9.263166,2.6551697,"train"
"24c9","2000-01-01 12:02:56",1.2689269,9.270349,2.6312277,"train"
"24c9","2000-01-01 12:02:56",1.364695,9.301474,2.6623523,"train"
"24c9","2000-01-01 12:02:56",1.496376,9.303867,2.681506,"train"
"24c9","2000-01-01 12:02:56",1.6160861,9.25359,2.731784,"train"
"24c9","2000-01-01 12:02:56",1.7142484,9.244013,2.777274,"train"
"24c9","2000-01-01 12:02:56",1.8315643,9.222465,2.834735,"train"
"24c9","2000-01-01 12:02:56",1.9752164,9.25359,2.8491,"train"
"24c9","2000-01-01 12:02:56",1.946486,9.308656,2.9041667,"train"
"24c9","2000-01-01 12:02:56",1.9177556,9.203311,2.9352913,"train"
"24c9","2000-01-01 12:02:56",1.8435353,9.141062,2.920926,"train"
"24c9","2000-01-01 12:02:56",1.7932571,9.119514,2.908955,"train"
"24c9","2000-01-01 12:02:56",1.7357962,9.16261,2.918532,"train"
"24c9","2000-01-01 12:02:56",1.6448165,9.181764,2.9281087,"train"
"24c9","2000-01-01 12:02:57",1.541866,9.241618,2.9855695,"train"
"24c9","2000-01-01 12:02:57",1.388637,9.3182335,3.074155,"train"
"24c9","2000-01-01 12:02:57",1.3503298,9.229648,3.1364043,"train"
"24c9","2000-01-01 12:02:57",1.2665327,9.244013,3.1316159,"train"
"24c9","2000-01-01 12:02:57",1.1659763,9.272743,3.107674,"train"
"24c9","2000-01-01 12:02:57",1.055843,9.241618,3.098097,"train"
"24c9","2000-01-01 12:02:57",0.878672,9.227253,3.0909145,"train"
"24c9","2000-01-01 12:02:57",0.770933,9.208099,3.0789435,"train"
"24c9","2000-01-01 12:02:57",0.6991069,9.263166,3.0310593,"train"
"24c9","2000-01-01 12:02:57",0.63206923,9.267955,3.0262709,"train"
"24c9","2000-01-01 12:02:57",0.61530983,9.205706,2.9735985,"train"
"24c9","2000-01-01 12:02:57",0.60333884,9.212888,2.9879637,"train"
"24c9","2000-01-01 12:02:57",0.62967503,9.246407,2.96881,"train"
"24c9","2000-01-01 12:02:57",0.61291564,9.258378,2.9855695,"train"
"24c9","2000-01-01 12:02:57",0.6703765,9.248801,3.0693667,"train"
"24c9","2000-01-01 12:02:58",0.78050977,9.212888,3.1028855,"train"
"24c9","2000-01-01 12:02:58",0.91937345,9.220071,3.1244333,"train"
"24c9","2000-01-01 12:02:58",1.0510546,9.229648,3.1627405,"train"
"24c9","2000-01-01 12:02:58",1.1659763,9.229648,3.1531637,"train"
"24c9","2000-01-01 12:02:58",1.2761095,9.224859,3.13401,"train"
"24c9","2000-01-01 12:02:58",1.3790601,9.25359,3.13401,"train"
"24c9","2000-01-01 12:02:58",1.5179238,9.217676,3.1148565,"train"
"24c9","2000-01-01 12:02:58",1.5993267,9.186552,3.071761,"train"
"24c9","2000-01-01 12:02:58",1.6831238,9.19134,3.0238767,"train"
"24c9","2000-01-01 12:02:58",1.7956513,9.181764,2.954445,"train"
"24c9","2000-01-01 12:02:58",1.8363527,9.203311,2.906561,"train"
"24c9","2000-01-01 12:02:58",1.8914193,9.224859,2.8993783,"train"
"24c9","2000-01-01 12:02:58",1.9201498,9.244013,2.858677,"train"
"24c9","2000-01-01 12:02:58",1.9249382,9.229648,2.8802247,"train"
"24c9","2000-01-01 12:02:58",1.9440918,9.232041,2.8682537,"train"
"24c9","2000-01-01 12:02:59",1.9321208,9.234436,2.8921957,"train"
"24c9","2000-01-01 12:02:59",1.8986019,9.181764,2.932897,"train"
"24c9","2000-01-01 12:02:59",1.8555063,9.174581,2.9592333,"train"
"24c9","2000-01-01 12:02:59",1.8148049,9.129091,2.992752,"train"
"24c9","2000-01-01 12:02:59",1.7118542,9.093178,3.0071173,"train"
"24c9","2000-01-01 12:02:59",1.673547,9.081207,3.0262709,"train"
"24c9","2000-01-01 12:02:59",1.6017209,9.100361,3.0430303,"train"
"24c9","2000-01-01 12:02:59",1.5682021,9.0716305,3.0693667,"train"
"24c9","2000-01-01 12:02:59",1.5634137,9.088389,3.122039,"train"
"24c9","2000-01-01 12:02:59",1.5562311,9.085996,3.1148565,"train"
"24c9","2000-01-01 12:02:59",1.5658079,9.0716305,3.1603463,"train"
"24c9","2000-01-01 12:02:59",1.5753847,9.033323,3.1842883,"train"
"24c9","2000-01-01 12:02:59",1.6304513,9.033323,3.2010477,"train"
"24c9","2000-01-01 12:02:59",1.7262194,9.050082,3.181894,"train"
"24c9","2000-01-01 12:02:59",1.7860745,9.016563,3.1435869,"train"
"24c9","2000-01-01 12:03:00",1.7932571,9.064447,3.1292217,"train"
"24c9","2000-01-01 12:03:00",1.7956513,9.066842,3.1268275,"train"
"24c9","2000-01-01 12:03:00",1.7717092,9.081207,3.1028855,"train"
"24c9","2000-01-01 12:03:00",1.7142484,9.074024,3.052607,"train"
"24c9","2000-01-01 12:03:00",1.6352397,9.11712,3.0238767,"train"
"24c9","2000-01-01 12:03:00",1.553837,9.097966,3.004723,"train"
"24c9","2000-01-01 12:03:00",1.4796166,9.109938,2.9999347,"train"
"24c9","2000-01-01 12:03:00",1.4341269,9.114726,2.9999347,"train"
"24c9","2000-01-01 12:03:00",1.3551182,9.121908,3.028665,"train"
"24c9","2000-01-01 12:03:00",1.3311762,9.157822,3.0262709,"train"
"24c9","2000-01-01 12:03:00",1.2761095,9.131485,3.0621839,"train"
"24c9","2000-01-01 12:03:00",1.2473791,9.126697,3.0621839,"train"
"24c9","2000-01-01 12:03:00",1.2258313,9.112331,3.0693667,"train"
"24c9","2000-01-01 12:03:00",1.1923125,9.124303,3.107674,"train"
"24c9","2000-01-01 12:03:00",1.1731589,9.126697,3.13401,"train"
"24c9","2000-01-01 12:03:01",1.1563994,9.150639,3.1268275,"train"
"24c9","2000-01-01 12:03:01",1.1420342,9.172187,3.13401,"train"
"24c9","2000-01-01 12:03:01",1.1563994,9.141062,3.169923,"train"
"24c9","2000-01-01 12:03:01",1.1468226,9.112331,3.1675289,"train"
"24c9","2000-01-01 12:03:01",1.163582,9.112331,3.169923,"train"
"24c9","2000-01-01 12:03:01",1.1875241,9.097966,3.1603463,"train"
"24c9","2000-01-01 12:03:01",1.2162545,9.088389,3.1555579,"train"
"24c9","2000-01-01 12:03:01",1.2234371,9.090784,3.157952,"train"
"24c9","2000-01-01 12:03:01",1.2593501,9.102755,3.1172507,"train"
"24c9","2000-01-01 12:03:01",1.2880806,9.109938,3.1028855,"train"
"24c9","2000-01-01 12:03:01",1.3383588,9.124303,3.0789435,"train"
"24c9","2000-01-01 12:03:01",1.3599066,9.119514,3.110068,"train"
"24c9","2000-01-01 12:03:01",1.400608,9.105149,3.0573955,"train"
"24c9","2000-01-01 12:03:01",1.4317327,9.093178,3.0358477,"train"
"24c9","2000-01-01 12:03:01",1.4293385,9.088389,2.9855695,"train"
"24c9","2000-01-01 12:03:02",1.4149733,9.150639,2.930503,"train"
"24c9","2000-01-01 12:03:02",1.4077905,9.217676,2.8754363,"train"
"24c9","2000-01-01 12:03:02",1.4101849,9.229648,2.8419175,"train"
"24c9","2000-01-01 12:03:02",1.3599066,9.263166,2.834735,"train"
"24c9","2000-01-01 12:03:02",1.3311762,9.260772,2.870648,"train"
"24c9","2000-01-01 12:03:02",1.2904748,9.279925,2.8754363,"train"
"24c9","2000-01-01 12:03:02",1.316811,9.294291,2.942474,"train"
"24c9","2000-01-01 12:03:02",1.3790601,9.251195,2.9735985,"train"
"24c9","2000-01-01 12:03:02",1.4101849,9.246407,2.9831753,"train"
"24c9","2000-01-01 12:03:02",1.4221559,9.255983,3.004723,"train"
"24c9","2000-01-01 12:03:02",1.4341269,9.267955,3.0334535,"train"
"24c9","2000-01-01 12:03:02",1.42455,9.299079,3.0502129,"train"
"24c9","2000-01-01 12:03:02",1.3958195,9.308656,3.0382419,"train"
"24c9","2000-01-01 12:03:02",1.3694834,9.332599,3.0573955,"train"
"24c9","2000-01-01 12:03:02",1.352724,9.31105,3.052607,"train"
"24c9","2000-01-01 12:03:03",1.3431472,9.296685,3.028665,"train"
"24c9","2000-01-01 12:03:03",1.30484,9.275137,2.9879637,"train"
"24c9","2000-01-01 12:03:03",1.30484,9.287108,2.96881,"train"
"24c9","2000-01-01 12:03:03",1.2808979,9.275137,2.954445,"train"
"24c9","2000-01-01 12:03:03",1.316811,9.217676,2.9233203,"train"
"24c9","2000-01-01 12:03:03",1.3120226,9.224859,2.918532,"train"
"24c9","2000-01-01 12:03:03",1.2880806,9.200917,2.9352913,"train"
"24c9","2000-01-01 12:03:03",1.2761095,9.222465,2.9592333,"train"
"24c9","2000-01-01 12:03:03",1.2737153,9.251195,2.9616275,"train"
"24c9","2000-01-01 12:03:03",1.2569559,9.270349,2.956839,"train"
"24c9","2000-01-01 12:03:03",1.2234371,9.217676,2.9233203,"train"
"24c9","2000-01-01 12:03:03",1.1875241,9.198523,2.9113493,"train"
"24c9","2000-01-01 12:03:03",1.151611,9.198523,2.8754363,"train"
"24c9","2000-01-01 12:03:03",1.1300632,9.19134,2.8874073,"train"
"24c9","2000-01-01 12:03:03",1.103727,9.160215,2.8562827,"train"
"24c9","2000-01-01 12:03:04",1.043872,9.208099,2.870648,"train"
"24c9","2000-01-01 12:03:04",1.0773908,9.246407,2.8898015,"train"
"24c9","2000-01-01 12:03:04",1.0869676,9.19134,2.918532,"train"
"24c9","2000-01-01 12:03:04",1.0845734,9.167398,2.942474,"train"
"24c9","2000-01-01 12:03:04",1.079785,9.174581,2.966416,"train"
"24c9","2000-01-01 12:03:04",1.0893618,9.205706,2.9831753,"train"
"24c9","2000-01-01 12:03:04",1.0821792,9.179369,3.004723,"train"
"24c9","2000-01-01 12:03:04",1.0869676,9.239224,3.016694,"train"
"24c9","2000-01-01 12:03:04",1.1109096,9.244013,3.0478187,"train"
"24c9","2000-01-01 12:03:04",1.1180922,9.215282,3.0813377,"train"
"24c9","2000-01-01 12:03:04",1.1492168,9.239224,3.0550013,"train"
"24c9","2000-01-01 12:03:04",1.1324574,9.272743,3.040636,"train"
"24c9","2000-01-01 12:03:04",1.1348516,9.263166,3.0573955,"train"
"24c9","2000-01-01 12:03:04",1.1659763,9.217676,3.0573955,"train"
"24c9","2000-01-01 12:03:04",1.1947067,9.220071,3.074155,"train"
"24c9","2000-01-01 12:03:05",1.2449849,9.210494,3.0597897,"train"
"24c9","2000-01-01 12:03:05",1.292869,9.239224,3.0621839,"train"
"24c9","2000-01-01 12:03:05",1.3239936,9.234436,3.0550013,"train"
"24c9","2000-01-01 12:03:05",1.3862427,9.224859,3.0597897,"train"
"24c9","2000-01-01 12:03:05",1.4149733,9.222465,3.0430303,"train"
"24c9","2000-01-01 12:03:05",1.4556746,9.220071,3.052607,"train"
"24c9","2000-01-01 12:03:05",1.484405,9.210494,3.0358477,"train"
"24c9","2000-01-01 12:03:05",1.4987702,9.196129,3.0334535,"train"
"24c9","2000-01-01 12:03:05",1.5155296,9.174581,3.0334535,"train"
"24c9","2000-01-01 12:03:05",1.5155296,9.138668,3.0023289,"train"
"24c9","2000-01-01 12:03:05",1.5011644,9.109938,2.9975405,"train"
