"user","x","y","z","class"
"1",-0.381369739770889,7.39584875106812,6.42880392074585,"car"
"1",-0.381369739770889,7.45033025741577,6.37432289123535,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.490332514047623,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.32774686813354,6.34708213806152,"car"
"1",-0.435851126909256,7.32774686813354,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.45604467391968,"car"
"1",-0.313268005847931,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.43670988082886,6.34708213806152,"car"
"1",-0.558434247970581,7.3822283744812,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.40156364440918,"car"
"1",-0.490332514047623,7.3822283744812,6.29260063171387,"car"
"1",-0.490332514047623,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.36860799789429,6.23811912536621,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.435851126909256,7.3822283744812,6.45604467391968,"car"
"1",-0.490332514047623,7.43670988082886,6.34708213806152,"car"
"1",-0.490332514047623,7.3822283744812,6.45604467391968,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.313268005847931,7.32774686813354,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.45604467391968,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.40156364440918,"car"
"1",-0.490332514047623,7.43670988082886,6.40156364440918,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.490332514047623,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.43670988082886,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.49119138717651,6.34708213806152,"car"
"1",-0.381369739770889,7.43670988082886,6.40156364440918,"car"
"1",-0.435851126909256,7.32774686813354,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.381369739770889,7.43670988082886,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.45604467391968,"car"
"1",-0.490332514047623,7.43670988082886,6.34708213806152,"car"
"1",-0.490332514047623,7.43670988082886,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.32774686813354,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.49119138717651,6.40156364440918,"car"
"1",-0.381369739770889,7.49119138717651,6.23811912536621,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.381369739770889,7.32774686813354,6.29260063171387,"car"
"1",-0.435851126909256,7.32774686813354,6.34708213806152,"car"
"1",-0.490332514047623,7.49119138717651,6.34708213806152,"car"
"1",-0.490332514047623,7.43670988082886,6.40156364440918,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.40156364440918,"car"
"1",-0.381369739770889,7.43670988082886,6.40156364440918,"car"
"1",-0.381369739770889,7.49119138717651,6.34708213806152,"car"
"1",-0.381369739770889,7.49119138717651,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.45604467391968,"car"
"1",-0.490332514047623,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.32774686813354,6.40156364440918,"car"
"1",-0.435851126909256,7.32774686813354,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.45604467391968,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.490332514047623,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.43670988082886,6.40156364440918,"car"
"1",-0.490332514047623,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.40156364440918,"car"
"1",-0.435851126909256,7.49119138717651,6.40156364440918,"car"
"1",-0.435851126909256,7.49119138717651,6.29260063171387,"car"
"1",-0.381369739770889,7.54567241668701,6.40156364440918,"car"
"1",-0.381369739770889,7.49119138717651,6.40156364440918,"car"
"1",-0.435851126909256,7.49119138717651,6.29260063171387,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.49119138717651,6.29260063171387,"car"
"1",-0.381369739770889,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.29260063171387,"car"
"1",-0.490332514047623,7.43670988082886,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.381369739770889,7.49119138717651,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.490332514047623,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.23811912536621,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.32774686813354,6.23811912536621,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.29260063171387,"car"
"1",-0.490332514047623,7.43670988082886,6.29260063171387,"car"
"1",-0.490332514047623,7.43670988082886,6.29260063171387,"car"
"1",-0.435851126909256,7.43670988082886,6.29260063171387,"car"
"1",-0.313268005847931,7.3822283744812,6.34708213806152,"car"
"1",-0.313268005847931,7.3822283744812,6.40156364440918,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.313268005847931,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.34708213806152,"car"
"1",-0.490332514047623,7.49119138717651,6.40156364440918,"car"
"1",-0.490332514047623,7.49119138717651,6.34708213806152,"car"
"1",-0.435851126909256,7.49119138717651,6.45604467391968,"car"
"1",-0.435851126909256,7.49119138717651,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.23811912536621,"car"
"1",-0.381369739770889,7.25964546203613,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.29260063171387,"car"
"1",-0.381369739770889,7.3822283744812,6.40156364440918,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.435851126909256,7.54567241668701,6.29260063171387,"car"
"1",-0.435851126909256,7.43670988082886,6.34708213806152,"car"
"1",-0.490332514047623,7.49119138717651,6.29260063171387,"car"
"1",-0.381369739770889,7.49119138717651,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.381369739770889,7.3822283744812,6.34708213806152,"car"
"1",-0.435851126909256,7.43670988082886,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.381369739770889,7.32774686813354,6.29260063171387,"car"
"1",-0.435851126909256,7.32774686813354,6.34708213806152,"car"
"1",-0.490332514047623,7.3822283744812,6.29260063171387,"car"
"1",-0.435851126909256,7.3822283744812,6.40156364440918,"car"
"1",-0.612915635108948,7.3822283744812,6.29260063171387,"car"
"1",-1.21221089363098,7.3822283744812,6.23811912536621,"car"
"1",-1.15772950649261,7.3822283744812,6.29260063171387,"car"
"1",-1.15772950649261,7.3822283744812,6.34708213806152,"car"
"1",-1.28031265735626,7.3822283744812,6.34708213806152,"car"
"1",-1.21221089363098,7.3822283744812,6.40156364440918,"car"
"1",-1.08962786197662,7.3822283744812,6.40156364440918,"car"
"1",-1.21221089363098,7.43670988082886,6.29260063171387,"car"
"1",-1.15772950649261,7.43670988082886,6.34708213806152,"car"
"1",-1.21221089363098,7.43670988082886,6.40156364440918,"car"
"1",-1.15772950649261,7.3822283744812,6.29260063171387,"car"
"1",-1.08962786197662,7.43670988082886,6.45604467391968,"car"
"1",-1.21221089363098,7.3822283744812,6.40156364440918,"car"
"1",-1.21221089363098,7.3822283744812,6.34708213806152,"car"
"1",-1.28031265735626,7.49119138717651,6.45604467391968,"car"
"1",-1.15772950649261,7.43670988082886,6.40156364440918,"car"
"1",-1.28031265735626,7.3822283744812,6.45604467391968,"car"
"1",-1.40289580821991,7.32774686813354,6.40156364440918,"car"
"1",-1.45737719535828,7.25964546203613,6.29260063171387,"car"
"1",-1.57996034622192,7.04171991348267,6.29260063171387,"car"
"1",-1.75702488422394,7.09620094299316,6.45604467391968,"car"
"1",-2.11115384101868,7.49119138717651,6.40156364440918,"car"
"1",-2.17925572395325,7.3822283744812,6.29260063171387,"car"
"1",-2.35632014274597,7.43670988082886,6.40156364440918,"car"
"1",-2.30183887481689,7.3822283744812,6.40156364440918,"car"
"1",-2.35632014274597,7.3822283744812,6.23811912536621,"car"
"1",-2.35632014274597,7.3822283744812,6.23811912536621,"car"
"1",-2.17925572395325,7.25964546203613,6.23811912536621,"car"
"1",-2.11115384101868,7.32774686813354,6.45604467391968,"car"
"1",-2.11115384101868,7.61377429962158,6.67397022247314,"car"
"1",-2.11115384101868,7.49119138717651,6.61948919296265,"car"
"1",-2.11115384101868,7.04171991348267,6.51052618026733,"car"
"1",-2.47890329360962,7.09620094299316,6.34708213806152,"car"
"1",-2.11115384101868,7.15068244934082,6.29260063171387,"car"
"1",-2.47890329360962,7.15068244934082,6.34708213806152,"car"
"1",-2.23373699188232,7.25964546203613,6.29260063171387,"car"
"1",-2.17925572395325,7.77721834182739,6.45604467391968,"car"
"1",-2.5333845615387,7.3822283744812,6.51052618026733,"car"
"1",-2.60148644447327,7.09620094299316,6.40156364440918,"car"
"1",-2.17925572395325,7.04171991348267,6.51052618026733,"car"
"1",-2.0566725730896,7.25964546203613,6.7284517288208,"car"
"1",-2.00219106674194,7.15068244934082,6.67397022247314,"car"
"1",-2.0566725730896,7.32774686813354,6.7284517288208,"car"
"1",-2.11115384101868,7.32774686813354,6.40156364440918,"car"
"1",-2.17925572395325,7.43670988082886,6.40156364440918,"car"
"1",-2.35632014274597,7.54567241668701,6.56500768661499,"car"
"1",-2.23373699188232,7.61377429962158,6.78293323516846,"car"
"1",-2.42442178726196,7.61377429962158,6.67397022247314,"car"
"1",-2.35632014274597,7.25964546203613,6.45604467391968,"car"
"1",-2.47890329360962,7.43670988082886,6.51052618026733,"car"
"1",-2.60148644447327,7.49119138717651,6.56500768661499,"car"
"1",-2.47890329360962,7.32774686813354,6.56500768661499,"car"
"1",-2.47890329360962,7.3822283744812,6.67397022247314,"car"
"1",-2.30183887481689,6.91913652420044,6.18363809585571,"car"
"1",-2.5333845615387,7.61377429962158,6.51052618026733,"car"
"1",-2.17925572395325,7.15068244934082,6.40156364440918,"car"
"1",-2.11115384101868,7.77721834182739,6.78293323516846,"car"
"1",-1.51185858249664,6.86465501785278,6.23811912536621,"car"
"1",-1.45737719535828,7.15068244934082,6.40156364440918,"car"
"1",-1.93408942222595,7.77721834182739,6.40156364440918,"car"
"1",-2.11115384101868,7.09620094299316,6.23811912536621,"car"
"1",-2.0566725730896,7.54567241668701,5.95209217071533,"car"
"1",-2.0566725730896,7.3822283744812,6.56500768661499,"car"
"1",-2.11115384101868,7.66825580596924,6.78293323516846,"car"
"1",-1.93408942222595,7.43670988082886,6.34708213806152,"car"
